11/26,11/27,11/28,11/29,11/30,12/1,12/2,12/3
3.8799999999999994,3.8799999999999994,3.8799999999999994,3.8799999999999994,3.8799999999999994,3.8799999999999994,3.8799999999999994,3.8799999999999994
46.974999999999994,46.974999999999994,46.974999999999994,46.974999999999994,46.974999999999994,46.974999999999994,46.974999999999994,46.974999999999994
9.980000000000002,9.980000000000002,9.980000000000002,9.980000000000002,9.980000000000002,9.980000000000002,9.980000000000002,9.980000000000002
64.29,64.29,64.29,64.29,64.29,64.29,64.29,64.29
15.989999999999998,15.989999999999998,15.989999999999998,15.989999999999998,15.989999999999998,15.989999999999998,15.989999999999998,15.989999999999998
64.99,64.99,64.99,64.99,64.99,64.99,64.99,64.99
84.99,84.99,84.99,84.99,84.99,84.99,84.99,84.99
25.5225,25.5225,25.5225,25.5225,25.5225,25.5225,25.5225,25.5225
44.230000000000004,44.230000000000004,44.230000000000004,44.230000000000004,44.230000000000004,44.230000000000004,44.230000000000004,44.230000000000004
29.4275,29.4275,29.4275,29.4275,29.4275,29.4275,29.4275,29.4275
25.901250000000005,25.901250000000005,25.901250000000005,25.901250000000005,25.901250000000005,25.901250000000005,25.901250000000005,25.901250000000005
32.21,32.21,32.21,32.21,32.21,32.21,32.21,32.21
31.821249999999992,31.821249999999992,31.821249999999992,31.821249999999992,31.821249999999992,31.821249999999992,31.821249999999992,31.821249999999992
38.949999999999996,38.949999999999996,38.949999999999996,38.949999999999996,38.949999999999996,38.949999999999996,38.949999999999996,38.949999999999996
185.99,185.99,185.99,185.99,185.99,185.99,185.99,185.99
22.990000000000002,22.990000000000002,22.990000000000002,22.990000000000002,22.990000000000002,22.990000000000002,22.990000000000002,22.990000000000002
9.97,9.97,9.97,9.97,9.97,9.97,9.97,9.97
11.989999999999998,11.989999999999998,11.989999999999998,11.989999999999998,11.989999999999998,11.989999999999998,11.989999999999998,11.989999999999998
4.78,4.78,4.78,4.78,4.78,4.78,4.78,4.78
161.62375,161.62375,161.62375,161.62375,161.62375,161.62375,161.62375,161.62375
139.99,139.99,139.99,139.99,139.99,139.99,139.99,139.99
139.99,139.99,139.99,139.99,139.99,139.99,139.99,139.99
24.740000000000002,24.740000000000002,24.740000000000002,24.740000000000002,24.740000000000002,24.740000000000002,24.740000000000002,24.740000000000002
27.84875,27.84875,27.84875,27.84875,27.84875,27.84875,27.84875,27.84875
49.959999999999994,49.959999999999994,49.959999999999994,49.959999999999994,49.959999999999994,49.959999999999994,49.959999999999994,49.959999999999994
18.99,18.99,18.99,18.99,18.99,18.99,18.99,18.99
474.9899999999999,474.9899999999999,474.9899999999999,474.9899999999999,474.9899999999999,474.9899999999999,474.9899999999999,474.9899999999999
28.860000000000003,28.860000000000003,28.860000000000003,28.860000000000003,28.860000000000003,28.860000000000003,28.860000000000003,28.860000000000003
20.466249999999995,20.466249999999995,20.466249999999995,20.466249999999995,20.466249999999995,20.466249999999995,20.466249999999995,20.466249999999995
28.979999999999997,28.979999999999997,28.979999999999997,28.979999999999997,28.979999999999997,28.979999999999997,28.979999999999997,28.979999999999997
12.97,12.97,12.97,12.97,12.97,12.97,12.97,12.97
24.490000000000002,24.490000000000002,24.490000000000002,24.490000000000002,24.490000000000002,24.490000000000002,24.490000000000002,24.490000000000002
29.97,29.97,29.97,29.97,29.97,29.97,29.97,29.97
8.90625,8.90625,8.90625,8.90625,8.90625,8.90625,8.90625,8.90625
34.98,34.98,34.98,34.98,34.98,34.98,34.98,34.98
149.99,149.99,149.99,149.99,149.99,149.99,149.99,149.99
8.980000000000002,8.980000000000002,8.980000000000002,8.980000000000002,8.980000000000002,8.980000000000002,8.980000000000002,8.980000000000002
36.97,36.97,36.97,36.97,36.97,36.97,36.97,36.97
6.980000000000002,6.980000000000002,6.980000000000002,6.980000000000002,6.980000000000002,6.980000000000002,6.980000000000002,6.980000000000002
118.24,118.24,118.24,118.24,118.24,118.24,118.24,118.24
28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0
39.949999999999996,39.949999999999996,39.949999999999996,39.949999999999996,39.949999999999996,39.949999999999996,39.949999999999996,39.949999999999996
